skill,id,name,x,y,group,orbit,orbitIndex,isNotable,isKeystone,isJewelSocket
1700,ground8,Cold Damage,-1161.05,-9825.29,753,2,12,False,False,False
48699,ground9,Frostwalker,-911.045,-9989.29,753,7,6,True,False,False
18086,cold_penetration25,Breath of Ice,-1437.03,-5546.35,761,4,54,True,False,False
32427,cold_penetration5,Cold Penetration,-1113.03,-5546.35,761,2,18,False,False,False
62844,cold_penetration9,Cold Penetration,-1283.03,-5546.35,761,3,18,False,False,False
24655,fire_penetration23_,Breath of Fire,-705.025,-5123.73,761,4,30,True,False,False
42127,fire_penetration6,Fire Penetration,-867.025,-5404.33,761,2,10,False,False,False
41573,fire_penetration8,Fire Penetration,-782.025,-5257.1,761,3,10,False,False,False
4456,intelligence88,Attribute,-949.025,-5546.35,761,0,0,False,False,False
14363,lightning_penetration10,Lightning Penetration,-782.025,-5835.61,761,3,2,False,False,False
61338,lightning_penetration25,Breath of Lightning,-705.025,-5968.98,761,4,6,True,False,False
4776,lightning_penetration8,Lightning Penetration,-867.025,-5688.38,761,2,2,False,False,False
7333,mastery_elemental_6471,Elemental Mastery,-949.025,-5546.35,761,0,0,False,False,False
13359,cold14,Elemental Damage and Energy Shield Delay,-928.329,-10609.8,765,3,15,False,False,False
8382,cold15,Elemental Damage and Energy Shield Delay,-455.981,-10609.8,765,3,9,False,False,False
61863,cold16,Elemental Damage and Energy Shield Delay,-358.155,-10845.9,765,3,6,False,False,False
42045,cold17,Archon of the Blizzard,-455.981,-11082.1,765,3,3,True,False,False
50535,cold19,Archon Effect,-856.155,-10845.9,765,2,18,False,False,False
10612,cold22,Embodiment of Frost,-533.743,-10888.4,765,2,5,True,False,False
31943,cold27,Elemental Damage and Energy Shield Delay,-692.155,-10511.9,765,3,12,False,False,False
35387,cold60__,Cold Damage,-612.835,-7781.69,769,0,0,False,False,False
22439,elemental21,Elemental Damage,-612.805,-8303.76,770,3,12,False,False,False
44498,elemental34,Exposure Effect,-902.057,-8804.76,770,3,20,False,False,False
25101,elemental35,Exposure Effect,-323.552,-8804.76,770,3,4,False,False,False
52199,elemental36,Overexposure,-612.805,-8637.76,770,0,0,True,False,False
43139,elemental40,Stormbreaker,-612.805,-9125.76,770,4,0,True,False,False
65248,elemental49,Elemental Ailment Duration,-190.185,-8393.76,770,4,24,False,False,False
39752,elemental50,Elemental Ailment Duration,-1035.43,-8393.76,770,4,48,False,False,False
56409,elemental51,Elemental Ailment Chance,-190.185,-8881.76,770,4,12,False,False,False
38068,elemental52,Elemental Ailment Chance,-1035.43,-8881.76,770,4,60,False,False,False
5936,elemental53,Elemental Damage,-612.805,-8149.76,770,4,36,False,False,False
52003,mastery_cold_6394,Cold Mastery,-673.645,-10901.4,772,2,18,False,False,False
38270,shock_mitigation10,Lightning Damage,-484.775,9376.46,773,3,0,False,False,False
23724,shock_mitigation11,Lightning Damage,-609.775,9493.96,773,7,22,False,False,False
7275,shock_mitigation12,Electrocuting Exposure,-798.455,9336.63,773,4,64,True,False,False
29402,shock_mitigation5,Electrocute Buildup,-307.998,9533.69,773,7,3,False,False,False
4046,shock_mitigation6_,Electrocute Buildup,-342.747,9792.46,773,2,8,False,False,False
8875,shock_mitigation7,Electrocute Buildup,-555.789,9751.46,773,1,8,False,False,False
50687,shock_mitigation8_,Coursing Energy,-609.775,9926.97,773,7,14,True,False,False
22821,cold2,Elemental Damage,-478.295,-3566.19,775,7,0,False,False,False
22314,elemental14,Elemental Damage,-478.295,-3316.19,775,0,0,False,False,False
3823,cold34,Elemental Force,-478.245,-3834.19,777,1,0,True,False,False
60230,elemental15,Elemental Damage,-478.245,-4409.19,777,5,0,False,False,False
51968,fire3,Elemental Ailment Chance,-812.245,-3752.19,777,3,18,False,False,False
51335,fire32,Affliction Enforcer,-655.022,-3928.97,777,7,21,True,False,False
64046,lightning34,Principal Infusion,-301.468,-3928.97,777,7,3,True,False,False
45522,lightning6,Infused Spell Damage,-144.245,-3752.19,777,3,6,False,False,False
5726,mastery_elemental94,Elemental Mastery,-478.245,-3752.19,777,0,0,False,False,False
58362,sorcerer_start1,Elemental Ailment Chance,-604.549,-4223.57,777,4,69,False,False,False
10192,sorcerer_start2,Elemental Damage,-478.245,-4086.19,777,3,0,False,False,False
55909,sorcerer_start3,Infused Spell Damage,-351.941,-4223.57,777,4,3,False,False,False
6554,cold61,Cold Damage,-477.995,-7622.1,780,0,0,False,False,False
7049,being_surrounded1,Armour while Surrounded,-789.244,8740.79,782,3,19,False,False,False
25711,being_surrounded10,Thrill of Battle,-308.213,8784.79,782,2,5,True,False,False
31566,being_surrounded2,Armour while Surrounded,-553.071,8504.62,782,3,23,False,False,False
24766,being_surrounded22,Paranoia,-466.625,8827.24,782,0,0,True,False,False
22556,being_surrounded4,Evasion while Surrounded,-702.799,9063.41,782,3,15,False,False,False
11257,being_surrounded5,Evasion while Surrounded,-380.179,9149.85,782,3,11,False,False,False
10271,being_surrounded6,Attack Damage while Surrounded,-144.006,8913.68,782,3,7,False,False,False
58038,being_surrounded7,Attack Damage while Surrounded,-230.451,8591.06,782,3,3,False,False,False
35028,being_surrounded9,In the Thick of It,-625.037,8869.68,782,2,17,True,False,False
51974,mastery_fortify7,Fortify Mastery,-466.625,8827.24,782,0,0,False,False,False
39476,mastery_cold_6398,Cold Mastery,-465.635,-7778.58,783,0,0,False,False,False
44405,lightning63,Lightning Damage,-382.905,-7264.94,788,0,0,False,False,False
55807,mana25,Mana Regeneration,-215.813,-2616.58,790,2,5,False,False,False
6686,mana8,Mana Regeneration,-331.779,-2732.55,790,2,1,False,False,False
1922,mastery_caster_6126,Caster Mastery,-374.225,-2574.13,790,0,0,False,False,False
41965,spell_criticals1,Spell Damage,-490.19,-2690.1,790,2,21,False,False,False
1755,spell_criticals2__,Spell Damage,-532.637,-2531.69,790,2,17,False,False,False
18845,spells15,Spell Damage,-309.52,-2332.65,790,7,11,False,False,False
23907,cold68,Ice Storm,-317.615,-7755.36,792,0,0,True,False,False
36564,AscendancyWitch1Notable1,Beidat's Gaze,-1549.28,-17167.8,793,9,100,True,False,False
17754,AscendancyWitch1Notable10,Loyal Hellhound,308.283,-18500.7,793,8,7,True,False,False
24039,AscendancyWitch1Notable2,Beidat's Hand,-943.498,-17449.2,793,5,51,True,False,False
46644,AscendancyWitch1Notable3,Beidat's Will,-1240.73,-17081.3,793,8,48,True,False,False
18348,AscendancyWitch1Notable4,Altered Flesh,-1240.73,-18157.3,793,8,60,True,False,False
25239,AscendancyWitch1Notable5,Demonic Possession,-846.885,-18551.1,793,8,66,True,False,False
61267,AscendancyWitch1Notable6,Mastered Darkness,-1035.48,-18038.8,793,6,60,True,False,False
13174,AscendancyWitch1Notable7,Pyromantic Pact,-91.7358,-18429.7,793,6,3,True,False,False
34419,AscendancyWitch1Notable9,Grinning Immolation,351.115,-18762.4,793,9,12,True,False,False
19482,AscendancyWitch1Small1,Life,-1627.63,-17676.9,793,9,109,False,False,False
39470,AscendancyWitch1Small10,Minion Life,-30.3957,-18658.6,793,8,3,False,False,False
770,AscendancyWitch1Small11,Mana,172.346,-18306.5,793,6,7,False,False,False
46016,AscendancyWitch1Small2,Life,-1147.89,-17619.3,793,6,54,False,False,False
8854,AscendancyWitch1Small3,Life,-1384.89,-17619.3,793,8,54,False,False,False
7793,AscendancyWitch1Small4,Life,-1066.01,-18700.6,793,9,130,False,False,False
64379,AscendancyWitch1Small5,Spell Damage,-587.374,-18658.6,793,8,69,False,False,False
63894,AscendancyWitch1Small6,Spell Damage,-848.184,-18262,793,6,64,False,False,False
23880,AscendancyWitch1Small7,Mana,-308.885,-18695.3,793,8,0,False,False,False
24135,AscendancyWitch1Small9,Critical Chance,32.7561,-18894.3,793,9,6,False,False,False
32699,AscendancyWitch1Start__,Infernalist,-308.885,-18939.3,793,9,0,False,False,False
14122,mastery_caster41,Lightning Mastery,-229.015,-7281.88,798,0,0,False,False,False
60878,lightning69_,Lightning Storm,-211.585,-7418.46,799,0,0,True,False,False
21560,lightning62,Lightning Damage,-204.425,-7142.42,800,0,0,False,False,False
17044,elemental47,Cold and Lightning Damage,-191.895,-7617.42,802,0,0,False,False,False
59779,armour_and_evasion2,Armour and Evasion,-133.155,1690.41,805,0,0,False,False,False
35492,mastery_minion_offence_6621,Minion Offence Mastery,-250.712,-10074.5,807,7,21,False,False,False
30523,minion_offence16,Dead can Dance,-612.118,-10274.6,807,5,61,True,False,False
11376,minion_offence34,Necrotic Touch,-144.949,-9938.76,807,1,10,True,False,False
50720,minion_offence35,Minion Damage,-160.381,-10220.4,807,3,23,False,False,False
34199,minion_offence36,Minion Critical Damage,-560.078,-9940.3,807,4,55,False,False,False
43557,minion_offence37_,Minion Critical Damage,-396.554,-9811.32,807,3,17,False,False,False
44871,energy_shield15,Energy Shield,136.065,-1694.96,808,3,2,False,False,False
22290,spell_criticals10,Spell Critical Chance,0.0049708,-4105.9,816,3,12,False,False,False
5501,spell_criticals14,Critical Overload,0.005,-4439.9,816,0,0,True,False,False
48821,spell_criticals3,Spell Critical Damage,164.005,-4439.9,816,2,6,False,False,False
15618,spell_criticals4,Spell Critical Damage,0.005,-4773.9,816,3,0,False,False,False
32404,spell_criticals9,Spell Critical Chance,-163.995,-4439.9,816,2,18,False,False,False
11337,chill_and_freeze10,Chill Magnitude,-288.818,-11285.5,821,3,16,False,False,False
29369,chill_and_freeze11,Chill Magnitude,-243.565,-11029.8,821,4,42,False,False,False
23427,chill_and_freeze14,Chilled to the Bone,-487.565,-11452.5,821,4,54,True,False,False
47270,chill_and_freeze4,Inescapable Cold,-243.565,-11875.1,821,4,66,True,False,False
52799,cold10,Freeze Buildup,0.435,-11786.5,821,3,0,False,False,False
60515,cold12,Cold Damage,289.688,-11619.5,821,3,4,False,False,False
44455,cold13,Cold Damage,0.435,-11452.5,821,0,0,False,False,False
19955,cold38,Endless Blizzard,244.435,-11875.1,821,4,6,True,False,False
62914,cold5,Cold Damage,-288.817,-11619.5,821,3,20,False,False,False
41669,cold7,Cold Damage,0.434971,-11118.5,821,3,12,False,False,False
55250,cold_penetration10,Cold Penetration,244.435,-11029.8,821,4,30,False,False,False
56649,cold_penetration12__,Cold Penetration,289.687,-11285.5,821,3,8,False,False,False
41972,cold_penetration26,Glaciation,488.435,-11452.5,821,4,18,True,False,False
17380,mastery_cold58,Cold Mastery,0.434993,-11370.5,821,1,6,False,False,False
40691,mana21,Energy Shield Delay,-373.005,-6764.21,822,4,62,False,False,False
36746,mana22,Energy Shield Delay,-288.427,-6283.52,822,3,16,False,False,False
25893,mana24,Energy Shield Delay,-163.175,-6450.52,822,2,18,False,False,False
51169,mana40,Soul Bloom,-175.952,-6627.3,822,7,21,True,False,False
43576,mana_regeneration15,Mana Regeneration,290.077,-6283.52,822,3,8,False,False,False
14324,mana_regeneration19,Arcane Blossom,177.602,-6627.3,822,7,3,True,False,False
1468,mana_regeneration23,Mana Regeneration,164.825,-6450.52,822,2,6,False,False,False
7971,mana_regeneration24,Mana Regeneration,374.655,-6764.21,822,4,10,False,False,False
47150,armour_and_evasion26,Armour and Evasion,-140.083,2911.7,827,2,16,False,False,False
38779,armour_and_evasion27,Armour and Evasion,143.973,2911.7,827,2,8,False,False,False
44836,armour_and_evasion28,Feel no Pain,1.94499,2993.7,827,2,12,True,False,False
11311,armour_and_evasion1,Armour and Evasion,-312.768,2219.24,840,5,61,False,False,False
38057,armour_and_evasion25,Armour and Evasion,-391.963,2371.37,840,5,58,False,False,False
34061,armour_and_evasion3,Armour and Evasion,-429.085,2538.81,840,5,55,False,False,False
56910,duelist_mercenary_notable1,Battle-hardened,-409.198,2766.12,840,5,51,True,False,False
26648,deflect30,Deflection,150.84,10367,846,2,21,False,False,False
22565,deflect31,Deflection,309.251,10324.5,846,2,1,False,False,False
17994,deflect32,Deflection,425.217,10440.5,846,2,5,False,False,False
24256,deflect33,Armour and Evasion,150.839,10598.9,846,2,15,False,False,False
63541,deflect34,Brush Off,382.771,10598.9,846,2,9,True,False,False
10398,spell_criticals11_,Sudden Escalation,310.135,-7336.21,849,0,0,True,False,False
3472,spell_criticals13,Spell Critical Chance,228.135,-7194.19,849,2,14,False,False,False
56640,spell_criticals5,Spell Critical Damage,228.135,-7478.24,849,2,22,False,False,False
26682,spell_criticals8,Spell Critical Damage,474.135,-7336.21,849,2,6,False,False,False
30346,energy_shield14,Energy Shield,307.2,-2332.65,850,7,13,False,False,False
34006,energy_shield21,Energy Shield,213.493,-2616.58,850,2,19,False,False,False
15408,energy_shield27,Energy Shield,329.459,-2732.55,850,2,23,False,False,False
29695,energy_shield_recovery19,Energy Shield Delay,530.317,-2531.69,850,2,7,False,False,False
43736,energy_shield_recovery20,Energy Shield Delay,487.871,-2690.1,850,2,3,False,False,False
6338,mastery_energyshield105,Energy Shield Mastery,371.905,-2574.13,850,0,0,False,False,False
4017,energy_shield_recovery10,Mana Regeneration,418.515,-9071.2,854,2,12,False,False,False
12918,energy_shield_recovery11,Mana Regeneration,560.543,-9153.2,854,2,8,False,False,False
26447,energy_shield_recovery17,Refocus,418.515,-9399.2,854,2,0,True,False,False
10079,energy_shield_recovery9_,Mana Regeneration,276.487,-9153.2,854,2,16,False,False,False
49633,mastery_energy_shield_6483,Energy Shield Mastery,418.515,-9235.2,854,0,0,False,False,False
517,energy_shield11,Stun and Ailment Threshold from Energy Shield,419.295,-4284.19,855,0,0,False,False,False
14666,energy_shield10_,Stun and Ailment Threshold from Energy Shield,146.295,-3752.19,858,3,18,False,False,False
9642,energy_shield37,Dampening Shield,303.518,-3928.97,858,7,21,True,False,False
17973,energy_shield_recovery14,Rapid Recharge,657.072,-3928.97,858,7,3,True,False,False
4748,energy_shield_recovery24,Energy Shield Delay,814.295,-3752.19,858,3,6,False,False,False
61027,mana18,Mana Blessing,480.295,-3752.19,858,0,0,True,False,False
4113,chill_and_freeze5,Freeze Buildup,711.201,-8559.59,861,7,4,False,False,False
36782,chill_and_freeze6,Freeze Buildup,494.695,-8184.59,861,7,12,False,False,False
55572,cold9,Cold and Fire Damage,278.189,-8559.59,861,7,20,False,False,False
44179,mastery_cold60,Cold Mastery,494.695,-8434.59,861,0,0,False,False,False
1151,chill_and_freeze7,Freeze Buildup,711.201,-8279.42,862,7,8,False,False,False
4627,cold36,Climate Change,494.695,-8654.42,862,7,0,True,False,False
57626,cold8_,Cold and Fire Damage,278.189,-8279.42,862,7,16,False,False,False
22691,energy_shield_recovery29,Energy Shield Delay,552.405,-4284.19,867,0,0,False,False,False
15984,mastery_lightning_6564,Lightning Mastery,728.785,-10884.2,876,0,0,False,False,False
50150,lightning46,Elemental Damage and Mana Regeneration,743.215,-10483.7,878,3,12,False,False,False
11873,lightning51,Elemental Damage and Mana Regeneration,979.389,-10581.5,878,3,9,False,False,False
37279,lightning52,Elemental Damage and Mana Regeneration,507.041,-10581.5,878,3,15,False,False,False
41159,lightning53,Elemental Damage and Mana Regeneration,409.215,-10817.7,878,3,18,False,False,False
27434,lightning54,Archon of the Storm,507.041,-11053.8,878,3,21,True,False,False
51234,lightning56,Archon Effect,907.215,-10817.7,878,2,6,False,False,False
15991,lightning57,Embodiment of Lightning,584.803,-10860.1,878,2,19,True,False,False
15083,lightning32,Power Conduction,905.735,-11253.8,883,0,0,True,False,False
22271,lightning23_,Shock Chance,1029.73,-11468.6,887,0,0,False,False,False
18651,lightning19,Lightning Damage,1129.94,-11238.3,896,0,0,False,False,False
55554,lightning18,Shock Chance,1139.73,-11659.1,897,0,0,False,False,False
62237,armour_and_evasion29,Saqawal's Talon,1657.42,5271.55,906,4,24,True,False,False
59281,armour_and_evasion30_,Armour and Evasion,1152.8,4885.53,906,2,22,False,False,False
14394,armour_and_evasion31,Armour and Evasion,1092.77,5109.55,906,2,16,False,False,False
1221,armour_and_evasion32,Armour and Evasion,1234.8,5027.55,906,0,0,False,False,False
50124,armour_and_evasion33,Armour and Evasion,1376.82,4945.55,906,2,4,False,False,False
35743,armour_and_evasion34,Saqawal's Hide,1234.8,5515.55,906,4,36,True,False,False
60116,mastery_armour_and_evasion_6283,Armour and Evasion Mastery,1401.79,5316.81,906,3,10,False,False,False
26905,lightning22,Lightning Damage,1414.12,-12145,908,3,2,False,False,False
11736,lightning17,Lightning Damage,1249.73,-11026.7,909,4,36,False,False,False
8821,lightning21,Lightning Damage,1249.73,-11848.7,909,3,0,False,False,False
28975,lightning29,Pure Power,1249.73,-12353.7,909,6,0,True,False,False
44566,lightning_penetration28,Lightning Rod,1353.57,9646.22,915,0,0,True,False,False
63863,lightning20__,Lightning Damage,1367.44,-11645.1,917,0,0,False,False,False
27785,lightning_penetration12,Lightning Penetration,1492.44,-11428.6,917,7,10,False,False,False
36293,lightning_penetration15_,Lightning Penetration,1381.34,-11239.6,918,0,0,False,False,False
55708,lightning_penetration27,Electric Amplification,1506.34,-11023.1,918,7,10,True,False,False
13828,evasion11,Evasion,1402.97,958.265,919,0,0,False,False,False
48030,energy_shield12,Energy Shield,1488.43,-4425.12,920,7,1,False,False,False
6715,energy_shield13,Energy Shield and Mana Regeneration,1182.24,-4118.93,920,7,17,False,False,False
62436,energy_shield16,Energy Shield,1665.21,-4248.34,920,7,5,False,False,False
116,energy_shield34_,Insightfulness,1359.02,-3942.15,920,7,13,True,False,False
3215,energy_shield35,Melding,1600.5,-4006.86,920,7,9,True,False,False
41372,energy_shield7,Energy Shield and Mana Regeneration,1246.95,-4360.41,920,7,21,False,False,False
44359,mastery_energy_shield_6487,Energy Shield Mastery,1423.72,-4183.63,920,0,0,False,False,False
60741,elemental57,Elemental Damage,1505.67,-5382.35,925,2,12,False,False,False
49804,elemental58_,Exposure Effect,1423.67,-5688.38,925,2,22,False,False,False
6950,elemental59,Exposure Effect,1587.67,-5688.38,925,2,2,False,False,False
24035,elemental60,Elemental Damage,1341.67,-5546.35,925,2,18,False,False,False
33922,elemental61_,Stripped Defences,1669.67,-5546.35,925,2,6,True,False,False
58783,life_leech1,Life Leech. Armour and Evasion while Leeching,1474.01,4008.26,935,2,19,False,False,False
37190,life_leech11,Life Leech,1790.84,4093.15,935,2,7,False,False,False
35855,life_leech13,Fortifying Blood,1748.39,3934.74,935,2,3,True,False,False
48583,life_leech2,Life Leech. Armour and Evasion while Leeching,1589.98,3892.29,935,2,23,False,False,False
26520,life_leech4,Life Leech,1674.87,4209.12,935,2,11,False,False,False
35859,mastery_leech129,Leech Mastery,1632.43,4050.7,935,0,0,False,False,False
48846,lightning_penetration16,Lightning Damage,1657.19,9770.52,936,0,0,False,False,False
6266,mercenary1,Damage,1847.18,10472.4,938,7,9,False,False,False
60085,mercenary11,Damage,1493.63,10472.4,938,7,15,False,False,False
15839,mercenary2,Ailment Duration,1711.41,10366.6,938,1,5,False,False,False
11667,mercenary3,Immobilisation Buildup,1599.39,10254.6,938,1,10,False,False,False
1915,mercenary4,Critical Chance,1493.63,10118.8,938,7,21,False,False,False
48617,mercenary5,Hunter,1847.18,10118.8,938,7,3,True,False,False
30117,AscendancyWitch2Small1,Spell Critical Chance,1684.82,-18566.4,939,0,0,False,False,False
58939,criticals80,Dispatch Foes,1879.79,4860,945,2,8,True,False,False
26319,criticals81_,Critical Chance,1737.77,4614,945,2,0,False,False,False
30990,criticals82,Critical Chance,1595.74,4860,945,2,16,False,False,False
44608,mastery_critical_6413,Critical Mastery,1737.77,4778,945,0,0,False,False,False
49691,evasion12,Evasion,1583.2,1143.67,947,7,21,False,False,False
31409,evasion13,Evasion,1875.94,1204.48,947,2,3,False,False,False
50437,evasion14,Evasion,1976.48,1445.44,947,7,8,False,False,False
32274,mastery_evasion_6502,Evasion Mastery,1759.97,1320.44,947,0,0,False,False,False
61106,movement_speed1,Movement Speed,1644.01,1436.41,947,2,15,False,False,False
59653,movement_speed3,Movement Speed,1884.97,1536.95,947,7,10,False,False,False
35987,ranger_huntress_notable1,Blur,2105.04,1665.51,947,4,27,True,False,False
48551,AscendancyWitch2Small2,Spell Critical Chance,1760.62,-17480.4,948,0,0,False,False,False
15876,cold23,Energy Shield as Freeze Threshold,1858.09,-10538.1,949,2,10,False,False,False
7947,cold24,Energy Shield as Freeze Threshold,1634.07,-10598.1,949,2,16,False,False,False
26061,cold25,Energy Shield as Freeze Threshold,1694.09,-10822.2,949,2,22,False,False,False
4579,cold26,Unbothering Cold,1918.12,-10762.1,949,2,4,True,False,False
7576,attack_damage1,Attack Damage,1821.35,-1202.94,955,0,0,False,False,False
33866,attack_damage3,Attack Damage,1963.38,-1284.94,955,2,4,False,False,False
10364,attack_speed25,Skill Speed,1398.73,-958.945,955,4,48,False,False,False
42857,attack_speed27,Skill Speed,1604.85,-1077.94,955,7,16,False,False,False
20024,criticals14,Critical Damage,1696.35,-1419.45,955,7,22,False,False,False
44223,criticals15,Critical Damage,1886.06,-1444.43,955,7,1,False,False,False
55342,intelligence3,Attribute,1421.61,-1482.85,955,4,61,False,False,False
17248,intelligence4,Attribute,1821.35,-1859.94,955,5,0,False,False,False
10429,mastery_trap236,Trap Mastery,1780.35,-1273.96,955,1,11,False,False,False
49220,shadow_monk_notable1,Flow Like Water,2243.98,-1446.94,955,4,12,True,False,False
10998,armour_and_evasion11,Strong Chin,2070.62,8936.47,957,4,30,True,False,False
9736,armour_and_evasion14__,Insulated Treads,1582.62,8936.47,957,4,42,True,False,False
61396,armour_and_evasion16,Armour and Evasion,1913.07,8836.47,957,3,11,False,False,False
61318,armour_and_evasion17,Armour and Evasion,1740.18,8836.47,957,3,13,False,False,False
2843,armour_and_evasion40,Tolerant Equipment,1826.62,9170.85,957,5,36,True,False,False
1019,armour_and_evasion5,Armour and Evasion,1826.62,8513.85,957,0,0,False,False,False
45037,armour_and_evasion6,Armour and Evasion,1585.14,8578.56,957,7,17,False,False,False
21438,armour_and_evasion7,Armour and Evasion,2068.11,8578.56,957,7,7,False,False,False
62235,mastery_evasion109,Armour and Evasion Mastery,1826.62,8677.85,957,2,12,False,False,False
7062,crossbow14,Reusable Ammunition,2343.8,11466.4,958,4,19,True,False,False
16680,crossbow15_,Crossbow Reload Speed,2329.03,11297.5,958,4,15,False,False,False
48137,crossbow16,Crossbow Reload Speed,2257.4,11143.9,958,4,11,False,False,False
33887,crossbow18,Full Salvo,2137.56,11024.1,958,4,7,True,False,False
43155,crossbow4,Crossbow Critical Chance,2299.93,11630.1,958,4,23,False,False,False
31763,crossbow6,Crossbow Critical Chance,2202.72,11768.9,958,4,27,False,False,False
33415,crossbow7,Crossbow Critical Chance,2063.89,11866.1,958,4,31,False,False,False
6178,crossbow8_,Power Shots,1900.19,11910,958,4,35,True,False,False
44343,dexterity1,Attribute,2001.39,-492.002,962,4,35,False,False,False
55276,dexterity2,Attribute,2527.83,-649.645,962,5,24,False,False,False
52980,evasion_and_energy_shield1,Evasion and Energy Shield,1536.23,-734.145,962,4,48,False,False,False
17366,evasion_and_energy_shield2,Evasion and Energy Shield,2083.85,-761.639,962,7,10,False,False,False
18970,evasion_and_energy_shield3,Evasion and Energy Shield,1742.35,-853.145,962,7,16,False,False,False
29361,evasion_and_energy_shield4,Evasion and Energy Shield,2200.34,-913.44,962,7,7,False,False,False
11938,mana10,Mana Regeneration,1958.85,-978.145,962,0,0,False,False,False
39964,mana11,Mana Regeneration,2100.88,-1060.15,962,2,4,False,False,False
1215,mastery_energyshield106,Evasion and Energy Shield Mastery,1999.85,-907.131,962,1,5,False,False,False
48198,shadow_monk_notable2,Step Like Mist,2381.48,-1222.15,962,4,12,True,False,False
21779,criticals20,Critical Damage,1820.38,-4298.39,964,2,19,False,False,False
9185,criticals21,Critical Chance,2137.21,-4298.39,964,2,5,False,False,False
40760,criticals22,Critical Chance,2021.24,-4414.36,964,2,1,False,False,False
60107,criticals24,Critical Chance,2094.76,-4139.98,964,2,9,False,False,False
57204,criticals30,Critical Exploit,1936.35,-4097.53,964,2,13,True,False,False
47833,mastery_critical_270_,Critical Mastery,1978.8,-4255.94,964,0,0,False,False,False
11315,lightning_penetration14,Lightning Damage,2015.42,9673.14,968,0,0,False,False,False
23153,ballista10,Ballista Damage,1957.55,7848.28,970,7,14,False,False,False
31112,ballista11,Ballista Critical Strike,2207.55,7415.27,970,7,2,False,False,False
56897,ballista12,Ballista Critical Damage,2207.55,7848.28,970,7,10,False,False,False
57785,ballista15,Trained Turrets,2332.55,7631.77,970,7,6,True,False,False
63828,ballista8,Ballista Critical Strike and Damage,1832.55,7631.77,970,7,18,False,False,False
23996,ballista9,Ballista Damage,2082.55,7631.77,970,0,0,False,False,False
61768,minion_defence27,Minion Cold Resistance,2157.18,-9511.45,975,0,0,False,False,False
5961,lightning25,Lightning Damage,2260.4,9939.27,985,0,0,False,False,False
54675,lightning24,Lightning Damage,2281.59,10332.1,986,0,0,False,False,False
63926,minion_defence23,Minion Lightning Resistance,2393.91,-9611.59,992,0,0,False,False,False
26383,AscendancyWitch2Notable2_,Sunder the Flesh,1467.56,-18071.1,993,8,59,True,False,False
8415,AscendancyWitch2Notable3,Sanguimancy,2442.74,-18455.4,993,6,0,True,False,False
26282,AscendancyWitch2Notable4,Blood Barbs,2114.25,-18185.4,993,5,66,True,False,False
27667,AscendancyWitch2Notable5,Whispers of the Flesh,2982.04,-18259.1,993,6,8,True,False,False
23416,AscendancyWitch2Notable6,Vitality Siphon,1903.45,-18259.1,993,6,64,True,False,False
56162,AscendancyWitch2Notable7,Grasping Wounds,3417.93,-18071.1,993,8,13,True,False,False
65518,AscendancyWitch2Notable9,Sanguine Tides,2771.24,-18185.4,993,5,6,True,False,False
62388,AscendancyWitch2Small4_,Bleed on Critical Chance,2328.66,-18263.4,993,5,70,False,False,False
30071,AscendancyWitch2Small5,Curse Effect,2729.7,-18404.8,993,6,4,False,False,False
59342,AscendancyWitch2Small6,Life Leech,2155.79,-18404.8,993,6,68,False,False,False
47442,AscendancyWitch2Small9,Life Flasks,2556.83,-18263.4,993,5,2,False,False,False
59822,AscendancyWitch2Start,Blood Mage,2442.74,-18936.4,993,9,0,False,False,False
53266,lightning7,Lightning Skill Speed,2453.78,-8312.45,994,0,0,False,False,False
23764,lightning45,Alternating Current,2459.21,-3622.89,997,0,0,True,False,False
5295,lightning26_,Lightning Penetration,2476.38,9574.5,998,0,0,False,False,False
43431,armour_and_evasion35_,Deflection,2384.75,8260.36,1003,4,69,False,False,False
20779,armour_and_evasion36_,Deflection,2511.05,8397.74,1003,3,0,False,False,False
50239,armour_and_evasion37,Mutewind Agility,2752.54,8667.03,1003,7,5,True,False,False
19224,armour_and_evasion38,Deflection,2267.06,8309.12,1003,4,66,False,False,False
32555,armour_and_evasion39,Deflection,2386.05,8515.23,1003,7,22,False,False,False
9535,armour_and_evasion41,Brinerot Ferocity,2511.05,8731.74,1003,0,0,True,False,False
24963,armour_and_evasion42_,Deflection,2165.99,8386.67,1003,4,63,False,False,False
42169,armour_and_evasion43,Deflection,2221.8,8564.74,1003,3,20,False,False,False
61309,armour_and_evasion44,Redblade Discipline,2334.28,8908.51,1003,7,15,True,False,False
51850,armour_and_evasion45,Path of the Renegade,2678.05,9020.99,1003,3,10,True,False,False
37434,mastery_armour_and_evasion_6281,Armour and Evasion Mastery,2593.05,8873.76,1003,2,10,False,False,False
4850,lightning44,Shock Effect and Mana Regeneration,2577.55,-4030.32,1007,0,0,False,False,False
17024,lightning16,Lightning Skill Speed,2607.33,-8878.62,1010,0,0,False,False,False
13738,lightning39,Lightning Quick,2641.65,-9309.5,1013,0,0,True,False,False
4157,criticals11,Critical Chance,2444.54,-2103.71,1016,7,18,False,False,False
55088,criticals12,Critical Chance,2819.54,-2320.22,1016,7,2,False,False,False
34168,criticals3,Crashing Wave,2569.54,-2320.22,1016,7,22,True,False,False
36479,lightning41,Essence of the Storm,2480.75,-2481.04,1018,4,66,True,False,False
